"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2012","2012",3513,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2013","2013",3366,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2014","2014",3848,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2015","2015",3193,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2016","2016",3233,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2017","2017",3154,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2018","2018",3172,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2019","2019",3574,,
"14_YESTRUST","gran parte della gente è degna di fiducia","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2020","2020",3326,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2010","2010",2055,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2011","2011",2099,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2012","2012",2276,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2013","2013",2289,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2014","2014",2186,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2015","2015",2554,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2016","2016",2440,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2017","2017",2522,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2018","2018",2501,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2019","2019",2459,,
"14_NOTRUST","bisogna stare molto attenti","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2020","2020",2552,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2010","2010",1240,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2011","2011",1220,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2012","2012",1388,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2013","2013",1237,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2014","2014",1397,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2015","2015",1342,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2016","2016",1387,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2017","2017",1564,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2018","2018",1624,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2019","2019",1694,,
"14_WALLET_NEIGHBV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2020","2020",1675,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2010","2010",1838,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2011","2011",1791,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2012","2012",1766,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2013","2013",1661,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2014","2014",1772,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2015","2015",1615,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2016","2016",1455,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2017","2017",1397,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2018","2018",1301,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2019","2019",1160,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","4","licenza di scuola media","2020","2020",1216,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2010","2010",3046,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2011","2011",3111,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2012","2012",2907,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2013","2013",2781,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2014","2014",2981,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2015","2015",2838,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2016","2016",2810,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2017","2017",2623,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2018","2018",2515,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2019","2019",2414,,
"14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","7","diploma","2020","2020",2441,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",149,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",157,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",136,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",117,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",112,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",116,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",128,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",120,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",106,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",92,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",72,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2010","2010",3287,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2011","2011",3318,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2012","2012",3016,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2013","2013",3229,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2014","2014",2889,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2015","2015",3156,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2016","2016",2782,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2017","2017",2883,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2018","2018",2747,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2019","2019",2465,,
"14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","99","totale","2020","2020",2117,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2010","2010",206,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2011","2011",171,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2012","2012",171,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2013","2013",208,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2014","2014",132,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2015","2015",243,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2016","2016",173,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2017","2017",146,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2018","2018",205,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2019","2019",203,,
"14_WALLET_NEIGHBNAL","per niente","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","11","laurea e post-laurea","2020","2020",169,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2010","2010",205,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2011","2011",200,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2012","2012",163,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2013","2013",164,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2014","2014",160,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2015","2015",146,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2016","2016",205,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2017","2017",155,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2018","2018",125,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2019","2019",168,,
"14_WALLET_POLICV","molto","THV","valori in migliaia","9","totale","Y25-44","25-44 anni","3","licenza di scuola elementare, nessun titolo di studio","2020","2020",177,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2010","2010",74.9,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2011","2011",75.2,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2012","2012",75.4,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2013","2013",76.5,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2014","2014",74,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2015","2015",76.8,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2016","2016",76.1,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2017","2017",77.3,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2018","2018",76.2,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2019","2019",73.5,,
"14_NOTRUST","bisogna stare molto attenti","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2020","2020",74.4,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2010","2010",31.7,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2011","2011",30.6,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2012","2012",33.3,,
"14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-44","25-44 anni","99","totale","2013","2013",32,,
