"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","CONDIZIONE_DICH","Condizione e posizione nella professione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2018","2018",736,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2019","2019",605,,
"15_WALLET_POLICNM","poco","THV","valori in migliaia","1","maschi","1C","operaio, apprendista","2020","2020",499,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",33.8,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",29.6,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",33,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",31.2,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",33.5,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",30.8,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",32.5,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",33.2,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",37.5,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",38.2,,
"15_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","9","totale","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",39.8,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2010","2010",21.4,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2011","2011",21.9,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2012","2012",19.6,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2013","2013",21.7,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2014","2014",23.9,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2015","2015",21.3,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2016","2016",19.1,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2017","2017",19.7,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2018","2018",20.4,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2019","2019",22.3,,
"15_YESTRUST","gran parte della gente è degna di fiducia","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1D","lavoratore in proprio, coadiuvante familiare, co.co.co.","2020","2020",23.8,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2010","2010",1074,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2011","2011",926,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2012","2012",1022,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2013","2013",945,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2014","2014",1131,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2015","2015",1002,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2016","2016",1097,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2017","2017",1034,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2018","2018",1333,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2019","2019",1503,,
"15_WALLET_STRANGQ","abbastanza","THV","valori in migliaia","9","totale","1B","direttivo, quadro, impiegato","2020","2020",1480,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2010","2010",81,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2011","2011",47,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2012","2012",67,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2013","2013",49,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2014","2014",48,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2015","2015",76,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2016","2016",84,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2017","2017",81,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2018","2018",93,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2019","2019",116,,
"15_WALLET_STRANGV","molto","THV","valori in migliaia","1","maschi","1B","direttivo, quadro, impiegato","2020","2020",87,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2010","2010",6363,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2011","2011",6140,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2012","2012",5777,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2013","2013",5862,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2014","2014",5288,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2015","2015",5640,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2016","2016",5472,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2017","2017",5632,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2018","2018",5270,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2019","2019",4831,,
"15_WALLET_STRANGNAL","per niente","THV","valori in migliaia","1","maschi","1","occupato","2020","2020",4386,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2010","2010",3619,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2011","2011",3671,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2012","2012",3711,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2013","2013",3656,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2014","2014",3818,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2015","2015",3891,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2016","2016",4170,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2017","2017",4029,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2018","2018",4224,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2019","2019",4395,,
"15_WALLET_STRANGNM","poco","THV","valori in migliaia","2","femmine","1","occupato","2020","2020",4421,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2010","2010",1123,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2011","2011",998,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2012","2012",990,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2013","2013",1031,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2014","2014",825,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2015","2015",982,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2016","2016",852,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2017","2017",915,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2018","2018",1006,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2019","2019",1006,,
"15_WALLET_POLICNAL","per niente","THV","valori in migliaia","9","totale","1","occupato","2020","2020",707,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2010","2010",38.3,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2011","2011",39.6,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2012","2012",40.9,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2013","2013",40,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2014","2014",43.3,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2015","2015",41.5,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2016","2016",42.5,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2017","2017",43.1,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2018","2018",45,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2019","2019",46.5,,
"15_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","1","maschi","1","occupato","2020","2020",48.2,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2010","2010",4,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2011","2011",3.8,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2012","2012",3.7,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2013","2013",4,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2014","2014",2.9,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2015","2015",3.9,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2016","2016",3.3,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2017","2017",3.7,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2018","2018",3.4,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2019","2019",3.5,,
"15_WALLET_POLICNAL","per niente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2020","2020",2.1,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2010","2010",11.4,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2011","2011",10.5,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2012","2012",11.6,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2013","2013",10.1,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2014","2014",12.9,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2015","2015",10.8,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2016","2016",12,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2017","2017",11.7,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2018","2018",13.6,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2019","2019",14.3,,
"15_WALLET_STRANGQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2","femmine","1","occupato","2020","2020",15.8,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2010","2010",11.8,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2011","2011",12.1,,
"15_WALLET_POLICNM","poco","HSC","per 100 persone con le stesse caratteristiche","9","totale","1","occupato","2012","2012",11.6,,
