"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITF1","Abruzzo","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",34.4,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2010","2010",65,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2011","2011",65,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2012","2012",62,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2013","2013",62,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2014","2014",71,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2015","2015",66,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2016","2016",56,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2017","2017",46,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2018","2018",61,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2019","2019",47,,
"ITF2","Molise","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2020","2020",35,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2010","2010",101,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2011","2011",92,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2012","2012",82,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2013","2013",91,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2014","2014",91,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2015","2015",80,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2016","2016",103,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2017","2017",109,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2018","2018",103,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2019","2019",124,,
"ITF2","Molise","14_WALLET_POLICV","molto","THV","valori in migliaia","2020","2020",133,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",36.6,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",38.9,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",32.5,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",39,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",38.6,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",42.9,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",40.8,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",43.6,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",37.5,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",37.7,,
"ITF2","Molise","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",39.1,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2010","2010",1296,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2011","2011",1360,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2012","2012",1342,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2013","2013",1343,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2014","2014",1233,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2015","2015",1172,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2016","2016",1139,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2017","2017",970,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2018","2018",1212,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2019","2019",1157,,
"ITF3","Campania","14_WALLET_NEIGHBNM","poco","THV","valori in migliaia","2020","2020",864,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",35.4,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",38.7,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",36.1,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",38.6,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",40.5,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",40.6,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",37,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",38.9,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",38,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",37.7,,
"ITF3","Campania","14_WALLET_NEIGHBQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",40.6,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2010","2010",7,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2011","2011",7,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2012","2012",11,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2013","2013",14,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2014","2014",9,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2015","2015",7,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2016","2016",6,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2017","2017",6,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2018","2018",19,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2019","2019",14,,
"ITF5","Basilicata","14_WALLET_STRANGV","molto","THV","valori in migliaia","2020","2020",12,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2010","2010",278,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2011","2011",287,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2012","2012",286,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2013","2013",262,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2014","2014",260,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2015","2015",280,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2016","2016",245,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2017","2017",252,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2018","2018",249,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2019","2019",229,,
"ITF5","Basilicata","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2020","2020",187,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",33.8,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",32.1,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",29.7,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",34,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",33.9,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",32,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",39.8,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",39,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",35.2,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",38.7,,
"ITF5","Basilicata","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",44.8,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2010","2010",223,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2011","2011",181,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2012","2012",235,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2013","2013",226,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2014","2014",204,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2015","2015",309,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2016","2016",181,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2017","2017",225,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2018","2018",156,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2019","2019",154,,
"ITF6","Calabria","14_WALLET_POLICNM","poco","THV","valori in migliaia","2020","2020",169,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2010","2010",18,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2011","2011",31,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2012","2012",33,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2013","2013",29,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2014","2014",65,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2015","2015",66,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2016","2016",45,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2017","2017",22,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2018","2018",38,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2019","2019",87,,
"ITF6","Calabria","14_WALLET_STRANGV","molto","THV","valori in migliaia","2020","2020",101,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2010","2010",1052,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2011","2011",1023,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2012","2012",970,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2013","2013",927,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2014","2014",918,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2015","2015",950,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2016","2016",976,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2017","2017",925,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2018","2018",862,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2019","2019",790,,
"ITF6","Calabria","14_WALLET_STRANGNAL","per niente","THV","valori in migliaia","2020","2020",684,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2010","2010",39,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2011","2011",38.7,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2012","2012",39.2,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2013","2013",43.2,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2014","2014",37.5,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2015","2015",40,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2016","2016",41.2,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2017","2017",43.3,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2018","2018",41.7,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2019","2019",35.7,,
"ITF6","Calabria","14_WALLET_POLICQ","abbastanza","HSC","per 100 persone con le stesse caratteristiche","2020","2020",35.9,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2010","2010",31.1,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2011","2011",31.4,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2012","2012",31.6,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2013","2013",32.8,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2014","2014",34,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2015","2015",32.5,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2016","2016",29.9,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2017","2017",36.1,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2018","2018",37.4,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2019","2019",34.8,,
"ITF6","Calabria","14_WALLET_STRANGNM","poco","HSC","per 100 persone con le stesse caratteristiche","2020","2020",37,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2010","2010",1977,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2011","2011",1999,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2012","2012",2267,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2013","2013",2057,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2014","2014",2149,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2015","2015",1932,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2016","2016",2016,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2017","2017",2024,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2018","2018",1958,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2019","2019",1910,,
"ITG","Isole","14_WALLET_NEIGHBQ","abbastanza","THV","valori in migliaia","2020","2020",2067,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2010","2010",718,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2011","2011",780,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2012","2012",724,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2013","2013",742,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2014","2014",679,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2015","2015",729,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2016","2016",577,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2017","2017",694,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2018","2018",708,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2019","2019",555,,
"ITG","Isole","14_WALLET_POLICNM","poco","THV","valori in migliaia","2020","2020",506,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2010","2010",86,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2011","2011",82,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2012","2012",76,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2013","2013",80,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2014","2014",147,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2015","2015",74,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2016","2016",105,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2017","2017",100,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2018","2018",125,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2019","2019",154,,
"ITG","Isole","14_WALLET_STRANGV","molto","THV","valori in migliaia","2020","2020",133,,
"ITG","Isole","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2010","2010",28.1,,
"ITG","Isole","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2011","2011",25.2,,
"ITG","Isole","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2012","2012",25.9,,
"ITG","Isole","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2013","2013",26.8,,
"ITG","Isole","14_WALLET_NEIGHBV","molto","HSC","per 100 persone con le stesse caratteristiche","2014","2014",29.1,,
